Year,Month,Lat,Lon,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
1972,11,00N,135E,0,0,0,0,120.568,154.994,18.662,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,05N,120E,0,0,0,0,90.42,116.25,13.995,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,05N,125E,0,0,0,0,90.421,116.242,14.003,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,20S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,35N,140E,0,0,0,90,0,0,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,00N,135E,0,0,0,0,132.473,164.973,20.978,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,05N,120E,0,0,0,0,90.42,116.25,13.995,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,05N,125E,0,0,0,0,90.421,116.242,14.003,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,12,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,00N,135E,0,0,0,0,135.169,188.259,21.896,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,00N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,05S,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,05S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2,05S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,00N,135E,11.752,0.173,0.076,0,187.457,197.351,22.117,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,3,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,25N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,30N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,20N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,25N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,30N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,30N,140E,151.3,501.4,0.4,54.1,223.6,694.4,2.7,53.7,0,3.3,0,0,0,0,0,0,0,1.4,0,0
1973,5,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,35N,140E,117.6,4.5,0,21.2,526.2,60.7,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,6,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,6,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,6,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,6,30N,140E,104.5,113.5,0,157.8,108.3,157,0.2,15.4,10.5,16.2,0,0,0,0,0,0,0,0,0,0
1973,6,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,6,35N,140E,1057.8,45,0,143.6,1456.5,89.5,0,192.2,1,0.5,0,3,0,0,0,0,0,0,0,0
1973,6,35N,145E,306,7.3,0,28.9,167,66.2,3,62.5,10,0,0,0,0,0,0,0,0,0,0,0
1973,7,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,30N,140E,63.2,155.5,0,0.3,82.9,439.4,1,15.9,9.7,29,0,0,0,0,0,0,0,0.7,0,0
1973,7,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,30N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,35N,140E,13,184.3,0,27,217.5,605,0,31.6,8.5,24.5,0,9.3,0,0,0,0,4,0,0,0
1973,7,35N,145E,765.4,123.7,0,176.1,767.7,265.8,0,200.5,2,0,0,0,0,0,0,0,0,0,0,0
1973,7,35N,150E,1037.2,8.5,0,187.1,814,1.4,0,101.3,0,0,0,1,0,0,0,0,0,0,0,0
1973,8,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,25N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,30N,140E,0,792.5,0,0,260.2,1147.6,8.8,12.9,27,47.2,0,6.8,0,0,0,0,7,4.5,0,0
1973,8,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,35N,140E,63.8,187.6,0,33,630.8,218,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,35N,145E,286.4,107.7,0,0,1183.6,259.6,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
1973,8,40N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8,40N,145E,110.1,1.9,0,1.3,656.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,30N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,30N,140E,0.5,37.4,0,0,19.5,177.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,40N,140E,16.2,0,0,0,41.9,0.9,0,290.1,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,40N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,40N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,00N,135E,0,0,0,0,134.498,187.628,21.798,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,00N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,05S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,20S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,10,40N,140E,1.5,0,0,21.5,7.2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,00N,135E,0.512,3.401,0.087,0,144.191,190.877,22.356,0,0,0,0,0,0,0,0,0,3.62,1.332,0.048,0
1973,11,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,05S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,05S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,10S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,10S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,20S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,40N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,00N,135E,29.417,0.517,0.067,0,165.892,200.835,22.497,3.7,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,05N,120E,0,0,0,0,100.875,140.73,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,05N,125E,0,0,0,0,100.871,140.733,16.359,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,05S,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,05S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,10N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,00N,135E,0,0,0,0,178.068,227.815,26.147,2.3,4.654,1.145,0.201,0,0,0,0,0,0,0,0,0
1974,1,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,00N,135E,0,0,0,0,154.721,220.848,25.462,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05S,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,00N,135E,0,0,0,0,176.069,227.093,26.268,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,4,00N,135E,0,0,0,0,149.394,219.338,25.298,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,4,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,4,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,4,30N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,00N,135E,0,0,0,0,149.394,219.338,25.298,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,25N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,30N,140E,212.1,850.7,8.6,63,189.9,753,0.6,37.4,0,30,0,2,0,0,0,0,0,0,0,0
1974,5,35N,140E,30.4,248.4,0,5,49.9,157.9,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0
1974,5,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,00N,135E,0,0,0,0,149.394,219.338,25.298,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,25N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,30N,140E,277.1,854.6,0,12.8,611.4,1244.2,23.2,146.2,21.2,79.7,0.6,23,0,0,0,0,0,0,0,0
1974,6,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6,35N,140E,46.6,401.1,2.5,46.7,95.5,331.1,0,90.4,0,7.6,0,0,0,0,0,0,0,0,0,0
1974,7,00N,135E,0,0,0,0,237.865,265.141,30.023,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,05N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,30N,140E,107.9,876.7,0,13,264.1,1130,26.7,16.1,29.6,84.8,20,7,0,0,0,0,0,0,0,0
1974,7,35N,140E,32,67.1,0,9,99.7,119.5,0,23.1,0,0,0,12,0,0,0,0,0,0,0,0
1974,7,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,40N,145E,34.6,0,34,53.5,425.5,0,0,205.7,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,00N,135E,0,0,0,0,151.196,220.328,25.505,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,30N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,30N,140E,7.1,384.4,0,1.6,7,402.9,0,0,0,27,0,0.7,0,0,0,0,0,0,0,0
1974,8,30N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,35N,140E,45.3,110.5,0,0,212.3,248.1,3.4,21.1,0,0,0,3.2,0,0,0,0,3,0,0,0
1974,8,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,40N,140E,55.1,0,0,59.4,131.7,0,0,32.7,0,0,0,2.5,0,0,0,0,0,0,0,0
1974,8,40N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,40N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,00N,135E,0,0,0,0,149.394,219.338,25.298,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,30N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,40N,140E,0,0,0,210.6,0,0,0,348.6,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,00N,135E,0,0,0,0,155.629,223.044,26.056,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,15S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,20S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,10,40N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,00N,135E,0,0,0,0,149.394,219.338,25.298,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,05N,120E,0,0,0,0,112.05,164.505,18.975,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,05N,125E,0,0,0,0,112.043,164.502,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,20S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,00N,135E,36.144,0.709,0.147,0,256.6,290.148,38.581,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,05N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,12,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,00N,135E,0,0,0,0,225.04,262.074,30.783,1.7,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,00N,135E,3.932,23.618,0.45,0,291.066,311.354,42.678,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,00N,135E,2.952,0.043,0.005,0,266.857,297.217,36.726,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,3,10N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,00N,135E,0,0,0,0,162.121,230.205,26.271,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,05N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,10S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,25N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,4,30N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
