Year,Month,Lat,Lon,skj_c,yft_c,oth_c
1952,6,25N,140E,0,0,0
1952,6,25N,145E,0,0,0
1952,6,25N,150E,0,0,0
1952,6,25N,155E,0,0,0
1952,6,25N,160E,0,0,0
1952,6,30N,125E,0,0,0
1952,6,30N,130E,0,0,0
1952,6,30N,135E,0,0,0
1952,6,30N,140E,414.78,11.832,0
1952,6,30N,145E,1331.33,74.045,0
1952,6,30N,150E,1935.799,163.355,0
1952,6,30N,155E,3262.081,145.419,0
1952,6,30N,160E,365.899,3.817,0
1952,6,35N,140E,0,0,0
1952,6,35N,145E,1899.901,0.382,0
1952,6,35N,150E,3209.042,99.235,0
1952,6,35N,155E,1003.714,181.295,0
1952,6,35N,160E,0,0,0
1952,6,40N,145E,0,0,0
1952,6,40N,150E,0,0,0
1952,6,40N,155E,0,0,0
1952,7,20N,120E,0,0,0
1952,7,20N,125E,0,0,0
1952,7,20N,135E,0,0,0
1952,7,20N,140E,773.743,31.678,0
1952,7,20N,145E,1289.277,38.55,0
1952,7,20N,150E,1038.837,9.16,0
1952,7,20N,155E,653.569,14.885,0
1952,7,20N,160E,0,0,0
1952,7,25N,120E,0,0,0
1952,7,25N,125E,0,0,0
1952,7,25N,130E,0,0,0
1952,7,25N,135E,0,0,0
1952,7,25N,140E,0,0,0
1952,7,25N,145E,0,0,0
1952,7,25N,150E,0,0,0
1952,7,25N,155E,0,0,0
1952,7,25N,160E,0,0,0
1952,7,30N,125E,0,0,0
1952,7,30N,130E,0,0,0
1952,7,30N,135E,0,0,0
1952,7,30N,140E,0,0,0
1952,7,30N,145E,306.258,15.648,0
1952,7,30N,150E,1104.857,53.817,0
1952,7,30N,155E,377.994,31.678,0
1952,7,30N,160E,0,0,0
1952,7,35N,135E,0,0,0
1952,7,35N,140E,0,0,0
1952,7,35N,145E,3768.239,9.924,0
1952,7,35N,150E,8510.731,22.519,0
1952,7,35N,155E,5475.179,1.145,0
1952,7,35N,160E,564.523,0,0
1952,7,40N,140E,0,0,0
1952,7,40N,145E,0,0,0
1952,7,40N,150E,323.122,4.199,0
1952,7,40N,155E,382.377,0,0
1952,7,40N,160E,0,0,0
1952,8,20N,120E,0,0,0
1952,8,20N,125E,0,0,0
1952,8,20N,135E,0,0,0
1952,8,20N,140E,374.832,19.846,0
1952,8,20N,145E,259.597,13.358,0
1952,8,20N,150E,0,0,0
1952,8,20N,155E,0,0,0
1952,8,20N,160E,0,0,0
1952,8,25N,120E,0,0,0
1952,8,25N,125E,0,0,0
1952,8,25N,135E,0,0,0
1952,8,25N,140E,0,0,0
1952,8,25N,145E,0,0,0
1952,8,25N,150E,0,0,0
1952,8,25N,155E,0,0,0
1952,8,25N,160E,0,0,0
1952,8,30N,125E,0,0,0
1952,8,30N,130E,0,0,0
1952,8,30N,135E,0,0,0
1952,8,30N,140E,0,0,0
1952,8,30N,145E,0,0,0
1952,8,30N,150E,0,0,0
1952,8,30N,155E,0,0,0
1952,8,35N,140E,0,0,0
1952,8,35N,145E,697.731,0,0
1952,8,35N,150E,1305.142,0,0
1952,8,35N,155E,1819.234,0,0
1952,8,35N,160E,692.019,0,0
1952,8,40N,140E,0,0,0
1952,8,40N,145E,513.423,0,0
1952,8,40N,150E,4017.905,0,0
1952,8,40N,155E,2616.223,0,0
1952,8,40N,160E,467.985,0,0
1952,9,20N,115E,0,0,0
1952,9,20N,120E,0,0,0
1952,9,20N,125E,0,0,0
1952,9,20N,130E,0,0,0
1952,9,20N,135E,0,0,0
1952,9,20N,140E,0,0,0
1952,9,20N,145E,0,0,0
1952,9,20N,150E,0,0,0
1952,9,20N,155E,0,0,0
1952,9,20N,160E,0,0,0
1952,9,25N,125E,0,0,0
1952,9,25N,130E,0,0,0
1952,9,25N,135E,0,0,0
1952,9,25N,140E,0,0,0
1952,9,25N,145E,0,0,0
1952,9,25N,150E,0,0,0
1952,9,25N,155E,0,0,0
1952,9,25N,160E,0,0,0
1952,9,30N,125E,0,0,0
1952,9,30N,130E,0,0,0
1952,9,30N,135E,0,0,0
1952,9,30N,140E,0,0,0
1952,9,30N,145E,0,0,0
1952,9,30N,150E,0,0,0
1952,9,30N,160E,0,0,0
1952,9,35N,140E,0,0,0
1952,9,35N,145E,528.959,0,0
1952,9,35N,150E,379.381,0,0
1952,9,35N,155E,0,0,0
1952,9,35N,160E,0,0,0
1952,9,40N,140E,0,0,0
1952,9,40N,145E,943.904,0,0
1952,9,40N,150E,6664.754,0,0
1952,9,40N,155E,2759.533,0,0
1952,9,40N,160E,0,0,0
1952,9,45N,150E,0,0,0
1952,10,20N,115E,0,0,0
1952,10,20N,120E,0,0,0
1952,10,20N,125E,0,0,0
1952,10,20N,130E,0,0,0
1952,10,20N,135E,0,0,0
1952,10,20N,140E,0,0,0
1952,10,20N,145E,0,0,0
1952,10,20N,150E,0,0,0
1952,10,20N,155E,0,0,0
1952,10,20N,160E,0,0,0
1952,10,25N,125E,0,0,0
1952,10,25N,130E,0,0,0
1952,10,25N,135E,0,0,0
1952,10,25N,140E,0,0,0
1952,10,25N,145E,0,0,0
1952,10,25N,155E,0,0,0
1952,10,25N,160E,0,0,0
1952,10,30N,130E,0,0,0
1952,10,30N,135E,0,0,0
1952,10,30N,140E,0,0,0
1952,10,30N,145E,0,0,0
1952,10,30N,150E,0,0,0
1952,10,30N,155E,0,0,0
1952,10,35N,140E,0,0,0
1952,10,35N,145E,185.474,0,0
1952,10,35N,150E,0,0,0
1952,10,35N,155E,0,0,0
1952,10,35N,160E,0,0,0
1952,10,40N,140E,0,0,0
1952,10,40N,145E,0,0,0
1952,10,40N,150E,1643.579,0,0
1952,10,40N,155E,641.862,0,0
1952,10,40N,160E,0,0,0
1952,11,20N,115E,0,0,0
1952,11,20N,120E,0,0,0
1952,11,20N,125E,0,0,0
1952,11,20N,130E,0,0,0
1952,11,20N,135E,0,0,0
1952,11,20N,140E,0,0,0
1952,11,20N,145E,0,0,0
1952,11,20N,150E,0,0,0
1952,11,20N,155E,0,0,0
1952,11,25N,125E,0,0,0
1952,11,25N,130E,0,0,0
1952,11,25N,135E,0,0,0
1952,11,25N,140E,0,0,0
1952,11,25N,145E,0,0,0
1952,11,25N,155E,0,0,0
1952,11,30N,130E,0,0,0
1952,11,30N,135E,0,0,0
1952,11,30N,140E,0,0,0
1952,11,35N,140E,0,0,0
1952,11,35N,145E,0,0,0
1952,11,35N,150E,0,0,0
1952,11,35N,155E,0,0,0
1952,11,35N,160E,0,0,0
1952,11,40N,150E,0,0,0
1952,11,40N,155E,0,0,0
1952,11,40N,160E,0,0,0
1952,12,20N,115E,0,0,0
1952,12,20N,130E,0,0,0
1952,12,20N,135E,0,0,0
1952,12,20N,140E,0,0,0
1952,12,20N,145E,0,0,0
1952,12,25N,130E,0,0,0
1952,12,25N,135E,0,0,0
1952,12,25N,140E,0,0,0
1952,12,25N,145E,0,0,0
1952,12,30N,135E,0,0,0
1952,12,30N,140E,0,0,0
1952,12,35N,140E,0,0,0
1952,12,35N,145E,0,0,0
1952,12,35N,150E,0,0,0
1952,12,35N,155E,0,0,0
1952,12,35N,160E,0,0,0
1953,1,20N,130E,0,0,0
1953,1,20N,135E,0,0,0
1953,1,20N,140E,0,0,0
1953,1,20N,145E,0,0,0
1953,1,20N,150E,0,0,0
1953,1,25N,130E,0,0,0
1953,1,25N,135E,0,0,0
1953,1,25N,140E,0,7.689,0
1953,1,25N,145E,0,0,0
1953,1,25N,150E,0,0,0
1953,1,30N,125E,0,0,0
1953,1,30N,130E,0,0,0
1953,1,30N,135E,0,46.136,0
1953,1,30N,140E,0,0,0
1953,1,45N,150E,0,0,0
1953,2,20N,120E,0,0,0
1953,2,20N,125E,0,0,0
1953,2,20N,130E,0,0,0
1953,2,20N,135E,0,0,0
1953,2,20N,140E,0,0,0
1953,2,20N,145E,0,0,0
1953,2,25N,125E,0,0,0
1953,2,25N,130E,0,0,0
1953,2,25N,135E,0,0,0
1953,2,25N,140E,0,0,0
1953,2,25N,145E,0,0,0
1953,2,30N,125E,0,0,0
1953,2,30N,130E,0,0,0
1953,2,30N,135E,0,35.371,0
1953,2,30N,140E,0,0,0
1953,2,30N,145E,0,0,0
1953,2,30N,155E,0,0,0
1953,2,35N,145E,0,0,0
1953,3,20N,120E,0,0,0
1953,3,20N,125E,0,0,0
1953,3,20N,130E,0,0,0
1953,3,20N,135E,0,0,0
1953,3,20N,140E,0,0,0
1953,3,20N,145E,0,0,0
1953,3,20N,150E,0,0,0
1953,3,20N,155E,0,0,0
1953,3,25N,125E,0,0,0
1953,3,25N,130E,0,0,0
1953,3,25N,135E,0,0,0
1953,3,25N,140E,0,0,0
1953,3,25N,145E,0,0,0
1953,3,25N,150E,0,0,0
1953,3,30N,125E,0,0,0
1953,3,30N,130E,0,0,0
1953,3,30N,135E,0,0,0
1953,3,30N,140E,0,0,0
1953,3,30N,145E,0,0,0
1953,3,30N,150E,0,0,0
1953,3,30N,155E,0,0,0
1953,3,30N,160E,0,0,0
1953,3,40N,155E,0,0,0
1953,3,45N,155E,0,0,0
1953,4,20N,115E,0,0,0
1953,4,20N,120E,0,0,0
1953,4,20N,125E,0,0,0
1953,4,20N,130E,0,0,0
1953,4,20N,135E,0,0,0
1953,4,20N,140E,0,0,0
1953,4,20N,145E,0,0,0
1953,4,20N,150E,0,0,0
1953,4,20N,155E,0,0,0
1953,4,20N,160E,0,0,0
1953,4,25N,120E,0,0,0
1953,4,25N,125E,0,0,0
1953,4,25N,130E,0,0,0
1953,4,25N,135E,134.268,22.299,0
1953,4,25N,140E,172.386,63.054,0
1953,4,25N,145E,0,0,0
1953,4,25N,150E,0,0,0
1953,4,25N,155E,0,0,0
1953,4,25N,160E,0,0,0
1953,4,30N,125E,0,0,0
1953,4,30N,130E,0,0,0
1953,4,30N,135E,137.742,6.152,0
1953,4,30N,140E,388.725,9.227,0
1953,4,30N,145E,0,0,0
1953,4,30N,150E,0,0,0
1953,4,30N,155E,0,0,0
1953,4,30N,160E,0,0,0
1953,4,35N,135E,0,0,0
1953,4,35N,140E,0,0,0
1953,4,35N,145E,0,0,0
1953,4,35N,150E,0,0,0
1953,4,35N,155E,0,0,0
1953,4,35N,160E,0,0,0
1953,5,20N,120E,0,0,0
1953,5,20N,125E,0,0,0
1953,5,20N,130E,0,0,0
1953,5,20N,135E,0,0,0
1953,5,20N,140E,0,0,0
1953,5,20N,145E,0,0,0
1953,5,20N,150E,0,0,0
1953,5,20N,155E,0,0,0
1953,5,20N,160E,0,0,0
1953,5,25N,125E,0,0,0
1953,5,25N,130E,0,0,0
1953,5,25N,135E,0,0,0
1953,5,25N,140E,278.076,114.572,0
1953,5,25N,145E,0,0,0
1953,5,25N,150E,0,0,0
1953,5,25N,155E,0,0,0
1953,5,25N,160E,0,0,0
1953,5,30N,125E,0,0,0
1953,5,30N,130E,0,0,0
1953,5,30N,135E,207.675,68.436,0
1953,5,30N,140E,695.146,73.05,0
1953,5,30N,145E,852.247,545.178,0
1953,5,30N,150E,821.815,229.913,0
1953,5,30N,155E,939.317,65.359,0
1953,5,30N,160E,155.019,33.833,0
1953,5,35N,135E,0,0,0
1953,5,35N,140E,0,0,0
1953,5,35N,145E,273.122,13.841,0
1953,5,35N,150E,263.998,694.35,0
1953,5,35N,155E,0,0,0
1953,5,35N,160E,0,0,0
1953,6,20N,130E,0,0,0
1953,6,20N,135E,0,0,0
1953,6,20N,140E,320.271,64.591,0
1953,6,20N,145E,508.449,51.519,0
1953,6,20N,150E,369.132,43.83,0
1953,6,20N,155E,309.386,13.841,0
1953,6,20N,160E,0,0,0
1953,6,25N,125E,0,0,0
1953,6,25N,130E,0,0,0
1953,6,25N,135E,0,0,0
1953,6,25N,140E,0,0,0
1953,6,25N,145E,0,0,0
1953,6,25N,150E,0,0,0
1953,6,25N,155E,0,0,0
1953,6,25N,160E,0,0,0
1953,6,30N,125E,0,0,0
1953,6,30N,130E,0,0,0
1953,6,30N,135E,0,0,0
1953,6,30N,140E,346.25,23.838,0
1953,6,30N,145E,1111.382,149.174,0
1953,6,30N,150E,1615.984,329.105,0
1953,6,30N,155E,2723.154,292.965,0
1953,6,30N,160E,305.449,7.689,0
1953,6,35N,140E,0,0,0
1953,6,35N,145E,1586.018,0.769,0
1953,6,35N,150E,2678.874,199.923,0
1953,6,35N,155E,837.887,365.244,0
1953,6,35N,160E,0,0,0
1953,6,40N,145E,0,0,0
1953,6,40N,150E,0,0,0
1953,6,40N,155E,0,0,0
1953,7,20N,120E,0,0,0
1953,7,20N,125E,0,0,0
1953,7,20N,135E,0,0,0
1953,7,20N,140E,645.91,63.822,0
1953,7,20N,145E,1076.275,77.662,0
1953,7,20N,150E,867.206,18.456,0
1953,7,20N,155E,545.594,29.988,0
1953,7,20N,160E,0,0,0
1953,7,25N,120E,0,0,0
1953,7,25N,125E,0,0,0
1953,7,25N,130E,0,0,0
1953,7,25N,135E,0,0,0
1953,7,25N,140E,0,0,0
1953,7,25N,145E,0,0,0
1953,7,25N,150E,0,0,0
1953,7,25N,155E,0,0,0
1953,7,25N,160E,0,0,0
1953,7,30N,125E,0,0,0
1953,7,30N,130E,0,0,0
1953,7,30N,135E,0,0,0
1953,7,30N,140E,0,0,0
1953,7,30N,145E,255.66,31.527,0
1953,7,30N,150E,922.321,108.42,0
1953,7,30N,155E,315.544,63.822,0
1953,7,30N,160E,0,0,0
1953,7,35N,135E,0,0,0
1953,7,35N,140E,0,0,0
1953,7,35N,145E,3145.688,19.992,0
1953,7,35N,150E,7104.67,45.367,0
1953,7,35N,155E,4570.62,2.307,0
1953,7,35N,160E,471.257,0,0
1953,7,40N,140E,0,0,0
1953,7,40N,145E,0,0,0
1953,7,40N,150E,269.741,8.458,0
1953,7,40N,155E,319.205,0,0
1953,7,40N,160E,0,0,0
1953,8,20N,120E,0,0,0
1953,8,20N,125E,0,0,0
1953,8,20N,135E,0,0,0
1953,8,20N,140E,312.908,39.986,0
1953,8,20N,145E,216.71,26.914,0
1953,8,20N,150E,0,0,0
1953,8,20N,155E,0,0,0
1953,8,20N,160E,0,0,0
1953,8,25N,120E,0,0,0
1953,8,25N,125E,0,0,0
1953,8,25N,135E,0,0,0
1953,8,25N,140E,0,0,0
1953,8,25N,145E,0,0,0
1953,8,25N,150E,0,0,0
1953,8,25N,155E,0,0,0
1953,8,25N,160E,0,0,0
1953,8,30N,125E,0,0,0
1953,8,30N,130E,0,0,0
1953,8,30N,135E,0,0,0
1953,8,30N,140E,0,0,0
1953,8,30N,145E,0,0,0
1953,8,30N,150E,0,0,0
1953,8,30N,155E,0,0,0
1953,8,35N,140E,0,0,0
1953,8,35N,145E,582.46,0,0
1953,8,35N,150E,1089.519,0,0
1953,8,35N,155E,1518.674,0,0
1953,8,35N,160E,577.69,0,0
1953,8,40N,140E,0,0,0
1953,8,40N,145E,428.603,0,0
1953,8,40N,150E,3354.103,0,0
1953,8,40N,155E,2183.996,0,0
1953,8,40N,160E,390.669,0,0
1953,9,20N,115E,0,0,0
1953,9,20N,120E,0,0,0
1953,9,20N,125E,0,0,0
1953,9,20N,130E,0,0,0
1953,9,20N,135E,0,0,0
1953,9,20N,140E,0,0,0
1953,9,20N,145E,0,0,0
1953,9,20N,150E,0,0,0
1953,9,20N,155E,0,0,0
1953,9,20N,160E,0,0,0
1953,9,25N,125E,0,0,0
1953,9,25N,130E,0,0,0
1953,9,25N,135E,0,0,0
1953,9,25N,140E,0,0,0
1953,9,25N,145E,0,0,0
1953,9,25N,150E,0,0,0
1953,9,25N,155E,0,0,0
1953,9,25N,160E,0,0,0
1953,9,30N,125E,0,0,0
1953,9,30N,130E,0,0,0
1953,9,30N,135E,0,0,0
1953,9,30N,140E,0,0,0
1953,9,30N,145E,0,0,0
1953,9,30N,150E,0,0,0
1953,9,30N,160E,0,0,0
1953,9,35N,140E,0,0,0
1953,9,35N,145E,441.57,0,0
1953,9,35N,150E,316.704,0,0
1953,9,35N,155E,0,0,0
1953,9,35N,160E,0,0,0
1953,9,40N,140E,0,0,0
1953,9,40N,145E,787.961,0,0
1953,9,40N,150E,5563.667,0,0
1953,9,40N,155E,2303.629,0,0
1953,9,40N,160E,0,0,0
1953,9,45N,150E,0,0,0
1953,10,20N,115E,0,0,0
1953,10,20N,120E,0,0,0
1953,10,20N,125E,0,0,0
1953,10,20N,130E,0,0,0
1953,10,20N,135E,0,0,0
1953,10,20N,140E,0,0,0
1953,10,20N,145E,0,0,0
1953,10,20N,150E,0,0,0
1953,10,20N,155E,0,0,0
1953,10,20N,160E,0,0,0
1953,10,25N,125E,0,0,0
1953,10,25N,130E,0,0,0
1953,10,25N,135E,0,0,0
1953,10,25N,140E,0,0,0
1953,10,25N,145E,0,0,0
1953,10,25N,155E,0,0,0
1953,10,25N,160E,0,0,0
1953,10,30N,130E,0,0,0
1953,10,30N,135E,0,0,0
1953,10,30N,140E,0,0,0
1953,10,30N,145E,0,0,0
1953,10,30N,150E,0,0,0
1953,10,30N,155E,0,0,0
1953,10,35N,140E,0,0,0
1953,10,35N,145E,154.832,0,0
1953,10,35N,150E,0,0,0
1953,10,35N,155E,0,0,0
1953,10,35N,160E,0,0,0
1953,10,40N,140E,0,0,0
1953,10,40N,145E,0,0,0
1953,10,40N,150E,1372.043,0,0
1953,10,40N,155E,535.823,0,0
1953,10,40N,160E,0,0,0
1953,11,20N,115E,0,0,0
1953,11,20N,120E,0,0,0
1953,11,20N,125E,0,0,0
1953,11,20N,130E,0,0,0
1953,11,20N,135E,0,0,0
1953,11,20N,140E,0,0,0
1953,11,20N,145E,0,0,0
1953,11,20N,150E,0,0,0
1953,11,20N,155E,0,0,0
1953,11,25N,125E,0,0,0
1953,11,25N,130E,0,0,0
1953,11,25N,135E,0,0,0
1953,11,25N,140E,0,0,0
1953,11,25N,145E,0,0,0
1953,11,25N,155E,0,0,0
1953,11,30N,130E,0,0,0
1953,11,30N,135E,0,0,0
1953,11,30N,140E,0,0,0
1953,11,35N,140E,0,0,0
1953,11,35N,145E,0,0,0
1953,11,35N,150E,0,0,0
1953,11,35N,155E,0,0,0
1953,11,35N,160E,0,0,0
1953,11,40N,150E,0,0,0
1953,11,40N,155E,0,0,0
1953,11,40N,160E,0,0,0
1953,12,20N,115E,0,0,0
1953,12,20N,130E,0,0,0
1953,12,20N,135E,0,0,0
1953,12,20N,140E,0,0,0
1953,12,20N,145E,0,0,0
1953,12,25N,130E,0,0,0
1953,12,25N,135E,0,0,0
1953,12,25N,140E,0,0,0
1953,12,25N,145E,0,0,0
1953,12,30N,135E,0,0,0
1953,12,30N,140E,0,0,0
1953,12,35N,140E,0,0,0
1953,12,35N,145E,0,0,0
1953,12,35N,150E,0,0,0
1953,12,35N,155E,0,0,0
1953,12,35N,160E,0,0,0
1954,1,20N,130E,0,0,0
1954,1,20N,135E,0,0,0
1954,1,20N,140E,0,0,0
1954,1,20N,145E,0,0,0
1954,1,20N,150E,0,0,0
1954,1,25N,130E,0,0,0
1954,1,25N,135E,0,0,0
1954,1,25N,140E,0,6.277,0
1954,1,25N,145E,0,0,0
1954,1,25N,150E,0,0,0
1954,1,30N,125E,0,0,0
1954,1,30N,130E,0,0,0
1954,1,30N,135E,0,0,0
1954,1,30N,140E,0,0,0
1954,1,45N,150E,0,0,0
1954,2,20N,120E,0,0,0
1954,2,20N,125E,0,0,0
1954,2,20N,130E,0,0,0
1954,2,20N,135E,0,0,0
1954,2,20N,140E,0,0,0
1954,2,20N,145E,0,0,0
1954,2,25N,125E,0,0,0
1954,2,25N,130E,0,0,0
1954,2,25N,135E,0,0,0
1954,2,25N,140E,0,0,0
1954,2,25N,145E,0,0,0
1954,2,30N,125E,0,0,0
1954,2,30N,130E,0,0,0
1954,2,30N,135E,0,0,0
1954,2,30N,140E,0,0,0
1954,2,30N,145E,0,0,0
1954,2,30N,155E,0,0,0
1954,2,35N,145E,0,0,0
1954,3,20N,120E,0,0,0
1954,3,20N,125E,0,0,0
1954,3,20N,130E,0,0,0
1954,3,20N,135E,0,0,0
1954,3,20N,140E,0,0,0
1954,3,20N,145E,0,0,0
1954,3,20N,150E,0,0,0
1954,3,20N,155E,0,0,0
1954,3,25N,125E,0,0,0
1954,3,25N,130E,0,0,0
1954,3,25N,135E,0,0,0
1954,3,25N,140E,0,0,0
1954,3,25N,145E,0,0,0
1954,3,25N,150E,0,0,0
1954,3,30N,125E,0,0,0
1954,3,30N,130E,0,0,0
1954,3,30N,135E,0,0,0
1954,3,30N,140E,0,0,0
1954,3,30N,145E,0,0,0
1954,3,30N,150E,0,0,0
1954,3,30N,155E,0,0,0
1954,3,30N,160E,0,0,0
1954,3,40N,155E,0,0,0
1954,3,45N,155E,0,0,0
1954,4,20N,115E,0,0,0
1954,4,20N,120E,0,0,0
1954,4,20N,125E,0,0,0
1954,4,20N,130E,0,0,0
1954,4,20N,135E,0,0,0
1954,4,20N,140E,0,0,0
1954,4,20N,145E,0,0,0
1954,4,20N,150E,0,0,0
1954,4,20N,155E,0,0,0
1954,4,20N,160E,0,0,0
1954,4,25N,120E,0,0,0
1954,4,25N,125E,0,0,0
1954,4,25N,130E,222.172,0,0
1954,4,25N,135E,180.411,18.205,0
1954,4,25N,140E,231.63,51.475,0
1954,4,25N,145E,0,0,0
1954,4,25N,150E,0,0,0
1954,4,25N,155E,0,0,0
1954,4,25N,160E,0,0,0
1954,4,30N,125E,0,0,0
1954,4,30N,130E,0,0,0
1954,4,30N,135E,185.082,5.021,0
1954,4,30N,140E,522.322,7.533,0
1954,4,30N,145E,0,0,0
1954,4,30N,150E,0,0,0
1954,4,30N,155E,0,0,0
1954,4,30N,160E,0,0,0
1954,4,35N,135E,0,0,0
1954,4,35N,140E,0,0,0
1954,4,35N,145E,0,0,0
1954,4,35N,150E,0,0,0
1954,4,35N,155E,0,0,0
1954,4,35N,160E,0,0,0
1954,5,20N,120E,0,0,0
1954,5,20N,125E,0,0,0
1954,5,20N,130E,0,0,0
1954,5,20N,135E,0,0,0
1954,5,20N,140E,0,0,0
1954,5,20N,145E,0,0,0
1954,5,20N,150E,0,0,0
1954,5,20N,155E,0,0,0
1954,5,20N,160E,0,0,0
1954,5,25N,125E,0,0,0
1954,5,25N,130E,0,0,0
1954,5,25N,135E,0,0,0
1954,5,25N,140E,373.648,93.532,0
1954,5,25N,145E,135.356,5.65,0
1954,5,25N,150E,0,0,0
1954,5,25N,155E,0,0,0
1954,5,25N,160E,0,0,0
1954,5,30N,125E,0,0,0
1954,5,30N,130E,0,0,0
1954,5,30N,135E,279.053,55.869,0
1954,5,30N,140E,934.054,59.636,0
1954,5,30N,145E,1145.149,445.067,0
1954,5,30N,150E,1104.263,187.694,0
1954,5,30N,155E,1262.149,53.357,0
1954,5,30N,160E,208.294,27.621,0
1954,5,35N,135E,0,0,0
1954,5,35N,140E,0,0,0
1954,5,35N,145E,366.988,11.299,0
1954,5,35N,150E,354.726,566.848,0
1954,5,35N,155E,0,0,0
1954,5,35N,160E,0,0,0
1954,6,20N,130E,0,0,0
1954,6,20N,135E,0,0,0
1954,6,20N,140E,430.342,52.731,0
1954,6,20N,145E,683.195,42.059,0
1954,6,20N,150E,495.995,35.781,0
1954,6,20N,155E,415.716,11.298,0
1954,6,20N,160E,0,0,0
1954,6,25N,125E,0,0,0
1954,6,25N,130E,0,0,0
1954,6,25N,135E,0,0,0
1954,6,25N,140E,0,0,0
1954,6,25N,145E,0,0,0
1954,6,25N,150E,0,0,0
1954,6,25N,155E,0,0,0
1954,6,25N,160E,0,0,0
1954,6,30N,125E,0,0,0
1954,6,30N,130E,0,0,0
1954,6,30N,135E,0,0,0
1954,6,30N,140E,465.253,19.461,0
1954,6,30N,145E,1493.342,121.781,0
1954,6,30N,150E,2171.371,268.672,0
1954,6,30N,155E,3659.051,239.168,0
1954,6,30N,160E,410.426,6.277,0
1954,6,35N,140E,0,0,0
1954,6,35N,145E,2131.106,0.628,0
1954,6,35N,150E,3599.557,163.212,0
1954,6,35N,155E,1125.858,298.176,0
1954,6,35N,160E,0,0,0
1954,6,40N,145E,0,0,0
1954,6,40N,150E,0,0,0
1954,6,40N,155E,0,0,0
1954,7,20N,120E,0,0,0
1954,7,20N,125E,0,0,0
1954,7,20N,135E,0,0,0
1954,7,20N,140E,867.9,52.103,0
1954,7,20N,145E,1446.17,63.401,0
1954,7,20N,150E,1165.249,15.064,0
1954,7,20N,155E,733.104,24.482,0
1954,7,20N,160E,0,0,0
1954,7,25N,120E,0,0,0
1954,7,25N,125E,0,0,0
1954,7,25N,130E,0,0,0
1954,7,25N,135E,0,0,0
1954,7,25N,140E,145.999,55.87,0
1954,7,25N,145E,0,0,0
1954,7,25N,150E,0,0,0
1954,7,25N,155E,0,0,0
1954,7,25N,160E,0,0,0
1954,7,30N,125E,0,0,0
1954,7,30N,130E,0,0,0
1954,7,30N,135E,52.028,15.065,0
1954,7,30N,140E,0,0,0
1954,7,30N,145E,343.526,25.738,0
1954,7,30N,150E,1239.306,88.509,0
1954,7,30N,155E,423.994,52.102,0
1954,7,30N,160E,0,0,0
1954,7,35N,135E,0,0,0
1954,7,35N,140E,50.657,0,0
1954,7,35N,145E,4226.801,16.322,0
1954,7,35N,150E,9546.416,37.035,0
1954,7,35N,155E,6141.463,1.883,0
1954,7,35N,160E,633.221,0,0
1954,7,40N,140E,0,0,0
1954,7,40N,145E,0,0,0
1954,7,40N,150E,362.446,6.905,0
1954,7,40N,155E,428.909,0,0
1954,7,40N,160E,0,0,0
1954,8,20N,120E,0,0,0
1954,8,20N,125E,0,0,0
1954,8,20N,135E,0,0,0
1954,8,20N,140E,420.447,32.644,0
1954,8,20N,145E,291.189,21.97,0
1954,8,20N,150E,0,0,0
1954,8,20N,155E,228.893,8.16,0
1954,8,20N,160E,0,0,0
1954,8,25N,120E,0,0,0
1954,8,25N,125E,0,0,0
1954,8,25N,135E,0,0,0
1954,8,25N,140E,0,0,0
1954,8,25N,145E,0,0,0
1954,8,25N,150E,0,0,0
1954,8,25N,155E,0,0,0
1954,8,25N,160E,0,0,0
1954,8,30N,125E,0,0,0
1954,8,30N,130E,0,0,0
1954,8,30N,135E,0,0,0
1954,8,30N,140E,0,0,0
1954,8,30N,145E,0,0,0
1954,8,30N,150E,0,0,0
1954,8,30N,155E,0,0,0
1954,8,35N,140E,0,0,0
1954,8,35N,145E,782.642,0,0
1954,8,35N,150E,1463.969,0,0
1954,8,35N,155E,2040.62,0,0
1954,8,35N,160E,776.232,0,0
1954,8,40N,140E,0,0,0
1954,8,40N,145E,575.904,0,0
1954,8,40N,150E,4506.851,0,0
1954,8,40N,155E,2934.596,0,0
1954,8,40N,160E,524.936,0,0
1954,9,20N,115E,0,0,0
1954,9,20N,120E,0,0,0
1954,9,20N,125E,0,0,0
1954,9,20N,130E,0,0,0
1954,9,20N,135E,0,0,0
1954,9,20N,140E,0,0,0
1954,9,20N,145E,0,0,0
1954,9,20N,150E,0,0,0
1954,9,20N,155E,0,0,0
1954,9,20N,160E,0,0,0
1954,9,25N,125E,0,0,0
1954,9,25N,130E,0,0,0
1954,9,25N,135E,0,0,0
1954,9,25N,140E,0,0,0
1954,9,25N,145E,0,0,0
1954,9,25N,150E,0,0,0
1954,9,25N,155E,0,0,0
1954,9,25N,160E,0,0,0
1954,9,30N,125E,0,0,0
1954,9,30N,130E,0,0,0
1954,9,30N,135E,0,0,0
1954,9,30N,140E,0,0,0
1954,9,30N,145E,0,0,0
1954,9,30N,150E,0,0,0
1954,9,30N,160E,0,0,0
1954,9,35N,140E,0,0,0
1954,9,35N,145E,593.329,0,0
1954,9,35N,150E,425.549,0,0
1954,9,35N,155E,0,0,0
1954,9,35N,160E,0,0,0
1954,9,40N,140E,0,0,0
1954,9,40N,145E,1058.769,0,0
1954,9,40N,150E,7475.799,0,0
1954,9,40N,155E,3095.345,0,0
