Country,Area,Year,Sector,Gear,SpeciesCode,Catch
AUSTRALIA,Eastern Indian Ocean,1995,ART,GILL,YFT,1
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,COM,439
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,KGX,70
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,LOT,1
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,SBF,6
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,TUN,13
AUSTRALIA,Eastern Indian Ocean,1995,ART,HATR,YFT,18
AUSTRALIA,Eastern Indian Ocean,1995,IND,PS,KGX,11
AUSTRALIA,Eastern Indian Ocean,1995,IND,PS,SBF,2257
AUSTRALIA,Eastern Indian Ocean,1995,ART,UNCL,COM,5
AUSTRALIA,Eastern Indian Ocean,1995,ART,UNCL,KGX,8
AUSTRALIA,Eastern Indian Ocean,1995,ART,UNCL,SKJ,2
AUSTRALIA,Eastern Indian Ocean,1995,ART,UNCL,TUN,10
AUSTRALIA,Eastern Indian Ocean,1996,IND,BB,SBF,1792
AUSTRALIA,Eastern Indian Ocean,1996,IND,BBPS,ALB,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,BBPS,KGX,9
AUSTRALIA,Eastern Indian Ocean,1996,IND,BBPS,SBF,2966
AUSTRALIA,Eastern Indian Ocean,1996,IND,BBPS,SKJ,210
AUSTRALIA,Eastern Indian Ocean,1996,IND,BBPS,YFT,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,ALB,3
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,BET,25
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,DOL,10
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,DOT,0
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,MLS,3
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,SBF,135
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,SKH,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,SWO,22
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,TUN,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,WAH,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,ELL,YFT,104
AUSTRALIA,Eastern Indian Ocean,1996,ART,GILL,KGX,2
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,COM,468
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,DOL,0
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,KGX,107
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,SBF,1
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,SKJ,2
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,TUN,8
AUSTRALIA,Eastern Indian Ocean,1996,ART,HATR,YFT,2
AUSTRALIA,Eastern Indian Ocean,1996,ART,HOOK,KGX,1
AUSTRALIA,Eastern Indian Ocean,1996,ART,PSS,KGX,1
AUSTRALIA,Eastern Indian Ocean,1996,ART,SPOR,COM,2
AUSTRALIA,Eastern Indian Ocean,1996,ART,SPOR,KGX,2
AUSTRALIA,Eastern Indian Ocean,1996,IND,TRAW,COM,1
AUSTRALIA,Eastern Indian Ocean,1996,IND,TRAW,KGX,7
AUSTRALIA,Eastern Indian Ocean,1996,IND,TRAW,TUN,7
AUSTRALIA,Eastern Indian Ocean,1996,ART,UNCL,KGX,2
AUSTRALIA,Eastern Indian Ocean,1996,ART,UNCL,SKJ,125
AUSTRALIA,Eastern Indian Ocean,1997,IND,BB,SBF,1970
AUSTRALIA,Eastern Indian Ocean,1997,IND,BBPS,KAW,1
AUSTRALIA,Eastern Indian Ocean,1997,IND,BBPS,SBF,2859
AUSTRALIA,Eastern Indian Ocean,1997,IND,BBPS,SKJ,892
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,ALB,23
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,BET,57
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,BLM,4
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,BUM,2
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,DOL,11
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,DOT,0
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,MLS,17
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,SBF,81
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,SKH,54
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,SWO,43
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,TUX,2
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,WAH,4
AUSTRALIA,Eastern Indian Ocean,1997,IND,ELL,YFT,303
AUSTRALIA,Eastern Indian Ocean,1997,ART,GILL,KGX,2
AUSTRALIA,Eastern Indian Ocean,1997,ART,GILL,TUN,2
AUSTRALIA,Eastern Indian Ocean,1997,ART,HATR,COM,619
AUSTRALIA,Eastern Indian Ocean,1997,ART,HATR,KGX,150
AUSTRALIA,Eastern Indian Ocean,1997,ART,HATR,SBF,1
AUSTRALIA,Eastern Indian Ocean,1997,ART,HATR,TUN,4
AUSTRALIA,Eastern Indian Ocean,1997,ART,HATR,YFT,2
AUSTRALIA,Eastern Indian Ocean,1997,IND,PS,KGX,5
AUSTRALIA,Eastern Indian Ocean,1997,IND,PS,SKJ,12
AUSTRALIA,Eastern Indian Ocean,1997,ART,UNCL,COM,3
AUSTRALIA,Eastern Indian Ocean,1997,ART,UNCL,KGX,14
AUSTRALIA,Eastern Indian Ocean,1997,ART,UNCL,SKJ,298
AUSTRALIA,Eastern Indian Ocean,1997,ART,UNCL,TUN,1
AUSTRALIA,Eastern Indian Ocean,1998,IND,BB,SBF,602
AUSTRALIA,Eastern Indian Ocean,1998,IND,BBPS,BIP,1
AUSTRALIA,Eastern Indian Ocean,1998,IND,BBPS,MAA,33
AUSTRALIA,Eastern Indian Ocean,1998,IND,BBPS,SBF,3635
AUSTRALIA,Eastern Indian Ocean,1998,IND,BBPS,SKJ,1913
AUSTRALIA,Eastern Indian Ocean,1998,IND,BBPS,TUX,15
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,ALB,26
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,BET,187
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,BUK,2
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,DOL,41
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,DOT,0
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,MLS,12
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,SBF,114
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,SFA,3
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,SKH,51
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,SWO,337
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,WAH,4
AUSTRALIA,Eastern Indian Ocean,1998,IND,ELL,YFT,273
AUSTRALIA,Eastern Indian Ocean,1998,ART,GILL,COM,1
AUSTRALIA,Eastern Indian Ocean,1998,ART,GILL,TUN,1
AUSTRALIA,Eastern Indian Ocean,1998,ART,GILL,TUX,3
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,BIP,6
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,COM,536
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,SBF,2
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,SKJ,3
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,TUN,9
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,TUX,69
AUSTRALIA,Eastern Indian Ocean,1998,ART,HATR,YFT,2
AUSTRALIA,Eastern Indian Ocean,1998,ART,HOOK,TUX,2
AUSTRALIA,Eastern Indian Ocean,1998,ART,PSS,MAA,1
AUSTRALIA,Eastern Indian Ocean,1998,ART,SPOR,COM,2
AUSTRALIA,Eastern Indian Ocean,1998,ART,SPOR,TUX,4
AUSTRALIA,Eastern Indian Ocean,1998,ART,TRAP,TUX,1
AUSTRALIA,Eastern Indian Ocean,1998,IND,TRAW,COM,1
AUSTRALIA,Eastern Indian Ocean,1998,IND,TRAW,TUN,9
AUSTRALIA,Eastern Indian Ocean,1998,IND,TRAW,TUX,3
AUSTRALIA,Eastern Indian Ocean,1998,ART,UNCL,MAA,5
AUSTRALIA,Eastern Indian Ocean,1998,ART,UNCL,SKJ,27
AUSTRALIA,Eastern Indian Ocean,1999,IND,BBPS,RAX,38
AUSTRALIA,Eastern Indian Ocean,1999,IND,BBPS,SBF,5400
AUSTRALIA,Eastern Indian Ocean,1999,IND,BBPS,SKJ,4982
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,ALB,29
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,BET,476
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,DOL,38
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,MLS,62
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,RAX,1
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,RRU,0
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SBF,48
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SFA,1
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SKH,62
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SSP,1
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,SWO,1360
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,WAH,4
AUSTRALIA,Eastern Indian Ocean,1999,IND,ELL,YFT,472
AUSTRALIA,Eastern Indian Ocean,1999,ART,GILL,COM,1
AUSTRALIA,Eastern Indian Ocean,1999,ART,GILL,RAX,1
AUSTRALIA,Eastern Indian Ocean,1999,ART,GILL,TUN,2
AUSTRALIA,Eastern Indian Ocean,1999,ART,GILL,YFT,1
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,ALB,2
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,BIP,6
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,COM,334
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,LOT,31
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,RAX,67
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,SKJ,3
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,TUN,23
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,WAH,4
AUSTRALIA,Eastern Indian Ocean,1999,ART,HATR,YFT,5
AUSTRALIA,Eastern Indian Ocean,1999,ART,HOOK,RAX,1
AUSTRALIA,Eastern Indian Ocean,1999,ART,SPOR,COM,1
AUSTRALIA,Eastern Indian Ocean,1999,ART,SPOR,RAX,4
AUSTRALIA,Eastern Indian Ocean,1999,IND,TRAW,RAX,4
AUSTRALIA,Eastern Indian Ocean,1999,IND,TRAW,TUN,9
AUSTRALIA,Eastern Indian Ocean,2000,IND,BBPS,RAX,15
AUSTRALIA,Eastern Indian Ocean,2000,IND,BBPS,SKJ,2993
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,ALB,27
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,BET,437
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,MLS,3
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,SBF,13
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,SKH,27
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,SWO,1798
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,WAH,2
AUSTRALIA,Eastern Indian Ocean,2000,IND,ELL,YFT,432
AUSTRALIA,Eastern Indian Ocean,2000,ART,GILL,COM,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,GILL,TUN,2
AUSTRALIA,Eastern Indian Ocean,2000,ART,GILL,YFT,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,BIP,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,COM,24
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,KGX,2
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,LOT,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,RAX,8
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,HAND,YFT,1
AUSTRALIA,Eastern Indian Ocean,2000,IND,PS,SBF,4616
AUSTRALIA,Eastern Indian Ocean,2000,ART,SPOR,COM,3
AUSTRALIA,Eastern Indian Ocean,2000,ART,SPOR,RAX,2
AUSTRALIA,Eastern Indian Ocean,2000,IND,TRAW,RAX,1
AUSTRALIA,Eastern Indian Ocean,2000,IND,TRAW,TUN,4
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,ALB,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,COM,279
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,KGX,20
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,LOT,7
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,RAX,43
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,TUN,2
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,WAH,4
AUSTRALIA,Eastern Indian Ocean,2000,ART,TROL,YFT,5
AUSTRALIA,Eastern Indian Ocean,2001,IND,BB,YFT,0
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,ALB,136
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,BET,386
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,NTAD,1
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,SBF,24
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,SKH,84
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,SSP,0
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,SWO,2900
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,WAH,9
AUSTRALIA,Eastern Indian Ocean,2001,IND,ELL,YFT,551
AUSTRALIA,Eastern Indian Ocean,2001,ART,GILL,BIP,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,GILL,COM,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,GILL,KGX,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,GILL,NTAD,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,GILL,YFT,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,BET,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,BIP,2
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,COM,39
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,KAW,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,KGX,5
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,LOT,7
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,WAH,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,HAND,YFT,2
AUSTRALIA,Eastern Indian Ocean,2001,IND,PS,SBF,5439
AUSTRALIA,Eastern Indian Ocean,2001,IND,PS,SKJ,1039
AUSTRALIA,Eastern Indian Ocean,2001,IND,TRAW,NTAD,1
AUSTRALIA,Eastern Indian Ocean,2001,IND,TRAW,TUN,9
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,ALB,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,BET,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,COM,451
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,KAW,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,KGX,49
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,LOT,51
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,TUN,3
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,WAH,0
AUSTRALIA,Eastern Indian Ocean,2001,ART,TROL,YFT,18
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,ALB,68
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,BET,419
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,MLS,1
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,RSK,59
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,SBF,9
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,SKH,9
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,SSP,0
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,SWO,1343
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,TUX,0
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,WAH,2
AUSTRALIA,Eastern Indian Ocean,2002,IND,ELL,YFT,355
AUSTRALIA,Eastern Indian Ocean,2002,ART,GILL,COM,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,GILL,SBF,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,GILL,TUN,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,GILL,TUX,4
AUSTRALIA,Eastern Indian Ocean,2002,ART,GILL,YFT,2
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,ALB,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,COM,23
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,KAW,1
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,LOT,7
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,SKH,3
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,SWO,1
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,TUN,1
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,TUX,16
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,WAH,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,HAND,YFT,3
AUSTRALIA,Eastern Indian Ocean,2002,IND,PS,KGX,3
AUSTRALIA,Eastern Indian Ocean,2002,IND,PS,SBF,4920
AUSTRALIA,Eastern Indian Ocean,2002,IND,PS,SKJ,1144
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,ALB,4
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,BUM,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,COM,445
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,KAW,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,LOT,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,SFA,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,SKH,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,TUN,3
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,TUX,35
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,WAH,4
AUSTRALIA,Eastern Indian Ocean,2002,ART,TROL,YFT,2
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,COM,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,KAW,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,LOT,16
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,TUN,23
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,TUX,1
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,WAH,0
AUSTRALIA,Eastern Indian Ocean,2002,ART,UNCL,YFT,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,ALB,109
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,BET,206
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,KGX,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,MLS,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,OTHR,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,RSK,61
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,SBF,31
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,SKH,5
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,SSP,0
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,SWO,1766
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,TUN,1
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,WAH,2
AUSTRALIA,Eastern Indian Ocean,2003,IND,ELL,YFT,191
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,BET,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,COM,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,OTHR,3
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,TUN,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,GILL,YFT,2
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,ALB,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,BET,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,COM,18
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,KAW,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,LOT,15
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,OTHR,9
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,TUN,8
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,WAH,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,HAND,YFT,1
AUSTRALIA,Eastern Indian Ocean,2003,IND,PS,SBF,5587
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,ALB,3
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,BET,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,COM,473
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,KAW,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,LOT,5
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,OTHR,27
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,SKH,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,SKJ,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,TUN,5
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,WAH,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,TROL,YFT,2
AUSTRALIA,Eastern Indian Ocean,2003,ART,UNCL,COM,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,UNCL,LOT,8
AUSTRALIA,Eastern Indian Ocean,2003,ART,UNCL,OTHR,1
AUSTRALIA,Eastern Indian Ocean,2003,ART,UNCL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2003,ART,UNCL,TUN,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,ALB,27
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,BET,91
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,KGX,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,MLS,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,OTHR,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,RSK,20
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,SBF,2
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,SKH,1
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,SWO,370
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,WAH,0
AUSTRALIA,Eastern Indian Ocean,2004,IND,ELL,YFT,152
AUSTRALIA,Eastern Indian Ocean,2004,ART,GILL,COM,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,GILL,OTHR,2
AUSTRALIA,Eastern Indian Ocean,2004,ART,GILL,YFT,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,ALB,1
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,COM,28
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,KAW,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,KGX,4
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,LOT,17
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,OTHR,7
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,TUN,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,WAH,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,HAND,YFT,1
AUSTRALIA,Eastern Indian Ocean,2004,IND,PS,KGX,2
AUSTRALIA,Eastern Indian Ocean,2004,IND,PS,SBF,5178
AUSTRALIA,Eastern Indian Ocean,2004,IND,PS,SKJ,30
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,ALB,4
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,COM,404
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,KAW,1
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,LOT,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,OTHR,28
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,RSK,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,SKH,1
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,TUN,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,WAH,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,TROL,YFT,1
AUSTRALIA,Eastern Indian Ocean,2004,ART,UNCL,ALB,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,UNCL,COM,0
AUSTRALIA,Eastern Indian Ocean,2004,ART,UNCL,OTHR,4
AUSTRALIA,Eastern Indian Ocean,2004,ART,UNCL,SKH,2
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,ALB,7
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,BET,31
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,MLS,4
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,RSK,10
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,SBF,2
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,SFA,0
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,SKH,1
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,SKJ,0
AUSTRALIA,Eastern Indian Ocean,2005,IND,ELL,SSP,0
