FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
89,1,401,46
89,1,401,44
89,1,401,45
89,1,401,47
89,1,401,48
43,4,401,43
43,4,401,55
43,4,401,41
43,4,401,49
43,4,401,20
43,4,401,50
43,4,401,46
43,4,401,44
43,4,401,45
43,4,401,47
43,4,401,48
47,4,401,43
47,4,401,55
47,4,401,41
47,4,401,49
47,4,401,20
47,4,401,50
47,4,401,46
47,4,401,44
47,4,401,45
47,4,401,47
47,4,401,48
48,4,401,43
48,4,401,55
48,4,401,41
48,4,401,49
48,4,401,20
48,4,401,50
48,4,401,46
48,4,401,44
48,4,401,45
48,4,401,47
48,4,401,48
182,1,401,43
182,1,401,55
182,1,401,41
182,1,401,49
182,1,401,20
182,1,401,50
182,1,401,46
182,1,401,44
182,1,401,45
182,1,401,47
182,1,401,48
21,6,401,43
21,6,401,55
21,6,401,41
21,6,401,49
21,6,401,20
21,6,401,50
21,6,401,46
21,6,401,44
21,6,401,45
21,6,401,47
21,6,401,48
42,6,401,43
42,6,401,55
42,6,401,41
42,6,401,49
42,6,401,20
42,6,401,50
42,6,401,46
42,6,401,44
42,6,401,45
42,6,401,47
42,6,401,48
46,13,401,43
46,13,401,55
46,13,401,41
46,13,401,49
46,13,401,20
46,13,401,50
46,13,401,46
46,13,401,44
46,13,401,45
46,13,401,47
46,13,401,48
165,13,401,43
165,13,401,55
